campaign name,date,hour,clicks,impressions,cost_micros,bidding_strategy_type,conversions,cost_per_conversion,Click-through rate (CTR),average cost per click (CPC),cost-per-acquisition (CPA),Cost,conversion per euro
SHOPTIMISED PMax-46 - all products-M,2024-04-18,5,8,1043,1884287,MAXIMIZE_CONVERSION_VALUE,1,1884287,0.7670182167,0.235535875,1.884287,1.884287,0.5307047175
SHOPTIMISED PMax-46 - all products-M,2024-04-18,6,8,1062,2380000,MAXIMIZE_CONVERSION_VALUE,0,,0.7532956685,0.2975,5.95,2.38,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,7,14,1158,2820000,MAXIMIZE_CONVERSION_VALUE,4,705000,1.208981002,0.2014285714,0.705,2.82,1.418439716
SHOPTIMISED PMax-46 - all products-M,2024-04-18,8,18,1425,7560000,MAXIMIZE_CONVERSION_VALUE,0.614015,12312402.79,1.263157895,0.42,12.31240279,7.56,0.08121891534
SHOPTIMISED PMax-46 - all products-M,2024-04-18,9,8,864,2070000,MAXIMIZE_CONVERSION_VALUE,0,,0.9259259259,0.25875,5.175,2.07,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,10,8,809,1780000,MAXIMIZE_CONVERSION_VALUE,0,,0.9888751545,0.2225,4.45,1.78,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,11,10,1121,2960000,MAXIMIZE_CONVERSION_VALUE,0,,0.8920606601,0.296,5.92,2.96,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,12,13,1510,2970000,MAXIMIZE_CONVERSION_VALUE,1,2970000,0.8609271523,0.2284615385,2.97,2.97,0.3367003367
SHOPTIMISED PMax-46 - all products-M,2024-04-18,13,16,1381,4580000,MAXIMIZE_CONVERSION_VALUE,0,,1.158580739,0.28625,5.725,4.58,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,14,16,1067,3960000,MAXIMIZE_CONVERSION_VALUE,1.21444,3260762.162,1.499531396,0.2475,3.260762162,3.96,0.3066767677
SHOPTIMISED PMax-46 - all products-M,2024-04-18,15,5,208,1330000,MAXIMIZE_CONVERSION_VALUE,0.107222,12404170.79,2.403846154,0.266,12.40417079,1.33,0.08061804511
SHOPTIMISED PMax-46 - all products-M,2024-04-18,16,0,54,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,17,0,13,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,18,0,11,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,19,0,7,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,20,0,34,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,21,4,53,500000,MAXIMIZE_CONVERSION_VALUE,0,,7.547169811,0.125,2.5,0.5,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,22,0,38,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-18,23,5,117,850000,MAXIMIZE_CONVERSION_VALUE,0,,4.273504274,0.17,3.4,0.85,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,0,10,658,2400000,MAXIMIZE_CONVERSION_VALUE,0,,1.519756839,0.24,4.8,2.4,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,1,8,959,2570000,MAXIMIZE_CONVERSION_VALUE,0,,0.8342022941,0.32125,6.425,2.57,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,2,9,866,2520000,MAXIMIZE_CONVERSION_VALUE,0,,1.03926097,0.28,5.6,2.52,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,3,20,1137,8130000,MAXIMIZE_CONVERSION_VALUE,1,8130000,1.759014952,0.4065,8.13,8.13,0.12300123
SHOPTIMISED PMax-46 - all products-M,2024-04-19,4,10,1155,2870000,MAXIMIZE_CONVERSION_VALUE,0,,0.8658008658,0.287,5.74,2.87,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,5,7,1256,1000000,MAXIMIZE_CONVERSION_VALUE,1.394974,716859.239,0.5573248408,0.1428571429,0.716859239,1,1.394974
SHOPTIMISED PMax-46 - all products-M,2024-04-19,6,11,1351,4732907,MAXIMIZE_CONVERSION_VALUE,0,,0.814211695,0.4302642727,8.605285455,4.732907,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,7,14,1066,4610000,MAXIMIZE_CONVERSION_VALUE,2,2305000,1.313320826,0.3292857143,2.305,4.61,0.4338394794
SHOPTIMISED PMax-46 - all products-M,2024-04-19,8,12,1096,3150000,MAXIMIZE_CONVERSION_VALUE,0,,1.094890511,0.2625,5.25,3.15,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,9,10,983,2795007,MAXIMIZE_CONVERSION_VALUE,0,,1.017293998,0.2795007,5.590014,2.795007,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,10,5,685,980000,MAXIMIZE_CONVERSION_VALUE,0.495866,1976340.382,0.7299270073,0.196,1.976340382,0.98,0.5059857143
SHOPTIMISED PMax-46 - all products-M,2024-04-19,11,10,665,1500000,MAXIMIZE_CONVERSION_VALUE,1,1500000,1.503759398,0.15,1.5,1.5,0.6666666667
SHOPTIMISED PMax-46 - all products-M,2024-04-19,12,11,684,1930000,MAXIMIZE_CONVERSION_VALUE,0,,1.608187135,0.1754545455,3.509090909,1.93,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,13,13,693,2370000,MAXIMIZE_CONVERSION_VALUE,1,2370000,1.875901876,0.1823076923,2.37,2.37,0.4219409283
SHOPTIMISED PMax-46 - all products-M,2024-04-19,14,9,671,2570000,MAXIMIZE_CONVERSION_VALUE,0,,1.341281669,0.2855555556,5.711111111,2.57,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,15,5,446,1670000,MAXIMIZE_CONVERSION_VALUE,0,,1.121076233,0.334,6.68,1.67,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,16,0,209,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,17,0,100,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,18,0,36,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,19,0,49,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,20,0,39,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,21,0,57,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,22,7,218,1410000,MAXIMIZE_CONVERSION_VALUE,0,,3.211009174,0.2014285714,4.028571429,1.41,0
SHOPTIMISED PMax-46 - all products-M,2024-04-19,23,4,470,1320000,MAXIMIZE_CONVERSION_VALUE,0,,0.8510638298,0.33,6.6,1.32,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,0,7,676,2490000,MAXIMIZE_CONVERSION_VALUE,0,,1.035502959,0.3557142857,7.114285714,2.49,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,1,9,833,1240000,MAXIMIZE_CONVERSION_VALUE,0,,1.080432173,0.1377777778,2.755555556,1.24,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,2,8,1066,3110000,MAXIMIZE_CONVERSION_VALUE,0,,0.7504690432,0.38875,7.775,3.11,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,3,13,893,11720000,MAXIMIZE_CONVERSION_VALUE,2,5860000,1.455767077,0.9015384615,5.86,11.72,0.1706484642
SHOPTIMISED PMax-46 - all products-M,2024-04-20,4,7,751,1870000,MAXIMIZE_CONVERSION_VALUE,0,,0.9320905459,0.2671428571,5.342857143,1.87,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,5,14,1039,5220000,MAXIMIZE_CONVERSION_VALUE,0.024637,211876446,1.347449471,0.3728571429,211.876446,5.22,0.004719731801
SHOPTIMISED PMax-46 - all products-M,2024-04-20,6,10,825,2700000,MAXIMIZE_CONVERSION_VALUE,0,,1.212121212,0.27,5.4,2.7,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,7,11,1024,4470000,MAXIMIZE_CONVERSION_VALUE,0,,1.07421875,0.4063636364,8.127272727,4.47,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,8,10,1046,4130000,MAXIMIZE_CONVERSION_VALUE,0,,0.9560229446,0.413,8.26,4.13,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,9,11,877,3110000,MAXIMIZE_CONVERSION_VALUE,0,,1.254275941,0.2827272727,5.654545455,3.11,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,10,11,999,1996154,MAXIMIZE_CONVERSION_VALUE,1,1996154,1.101101101,0.1814685455,1.996154,1.996154,0.5009633525
SHOPTIMISED PMax-46 - all products-M,2024-04-20,11,10,1075,2220000,MAXIMIZE_CONVERSION_VALUE,0.991803,2238347.736,0.9302325581,0.222,2.238347736,2.22,0.4467581081
SHOPTIMISED PMax-46 - all products-M,2024-04-20,12,15,998,3570000,MAXIMIZE_CONVERSION_VALUE,1,3570000,1.503006012,0.238,3.57,3.57,0.2801120448
SHOPTIMISED PMax-46 - all products-M,2024-04-20,13,6,815,2330000,MAXIMIZE_CONVERSION_VALUE,0,,0.736196319,0.3883333333,7.766666667,2.33,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,14,9,944,1470000,MAXIMIZE_CONVERSION_VALUE,0,,0.9533898305,0.1633333333,3.266666667,1.47,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,15,9,821,1810000,MAXIMIZE_CONVERSION_VALUE,0,,1.096224117,0.2011111111,4.022222222,1.81,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,16,3,325,390000,MAXIMIZE_CONVERSION_VALUE,1,390000,0.9230769231,0.13,0.39,0.39,2.564102564
SHOPTIMISED PMax-46 - all products-M,2024-04-20,17,4,143,700000,MAXIMIZE_CONVERSION_VALUE,0,,2.797202797,0.175,3.5,0.7,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,18,0,66,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,19,0,54,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,20,2,18,240000,MAXIMIZE_CONVERSION_VALUE,0,,11.11111111,0.12,2.4,0.24,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,21,0,12,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,22,1,43,150000,MAXIMIZE_CONVERSION_VALUE,0,,2.325581395,0.15,3,0.15,0
SHOPTIMISED PMax-46 - all products-M,2024-04-20,23,0,92,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,0,13,686,4040000,MAXIMIZE_CONVERSION_VALUE,0,,1.895043732,0.3107692308,6.215384615,4.04,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,1,11,909,2140000,MAXIMIZE_CONVERSION_VALUE,0,,1.210121012,0.1945454545,3.890909091,2.14,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,2,6,902,2450000,MAXIMIZE_CONVERSION_VALUE,0,,0.6651884701,0.4083333333,8.166666667,2.45,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,3,7,827,3611364,MAXIMIZE_CONVERSION_VALUE,0,,0.84643289,0.5159091429,10.31818286,3.611364,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,4,15,1085,4170000,MAXIMIZE_CONVERSION_VALUE,0,,1.382488479,0.278,5.56,4.17,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,5,13,1220,8520212,MAXIMIZE_CONVERSION_VALUE,0,,1.06557377,0.6554009231,13.10801846,8.520212,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,6,8,1063,2630000,MAXIMIZE_CONVERSION_VALUE,0,,0.7525870179,0.32875,6.575,2.63,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,7,10,1153,3240000,MAXIMIZE_CONVERSION_VALUE,0,,0.8673026886,0.324,6.48,3.24,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,8,23,1446,6550000,MAXIMIZE_CONVERSION_VALUE,0.5,13100000,1.590594744,0.2847826087,13.1,6.55,0.07633587786
SHOPTIMISED PMax-46 - all products-M,2024-04-21,9,7,914,2220000,MAXIMIZE_CONVERSION_VALUE,1,2220000,0.7658643326,0.3171428571,2.22,2.22,0.4504504505
SHOPTIMISED PMax-46 - all products-M,2024-04-21,10,5,985,2390000,MAXIMIZE_CONVERSION_VALUE,0,,0.5076142132,0.478,9.56,2.39,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,11,17,1465,3810000,MAXIMIZE_CONVERSION_VALUE,2,1905000,1.160409556,0.2241176471,1.905,3.81,0.5249343832
SHOPTIMISED PMax-46 - all products-M,2024-04-21,12,12,1076,2650000,MAXIMIZE_CONVERSION_VALUE,0,,1.115241636,0.2208333333,4.416666667,2.65,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,13,13,638,3350000,MAXIMIZE_CONVERSION_VALUE,0.666667,5024997.488,2.037617555,0.2576923077,5.024997488,3.35,0.1990050746
SHOPTIMISED PMax-46 - all products-M,2024-04-21,14,4,106,920000,MAXIMIZE_CONVERSION_VALUE,0,,3.773584906,0.23,4.6,0.92,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,15,0,73,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,16,0,34,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,17,0,18,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,18,0,11,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,19,0,4,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,20,0,7,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,21,0,47,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,22,0,22,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-21,23,3,101,930000,MAXIMIZE_CONVERSION_VALUE,1,930000,2.97029703,0.31,0.93,0.93,1.075268817
SHOPTIMISED PMax-46 - all products-M,2024-04-22,0,6,538,1840000,MAXIMIZE_CONVERSION_VALUE,0,,1.115241636,0.3066666667,6.133333333,1.84,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,1,6,962,3090000,MAXIMIZE_CONVERSION_VALUE,0,,0.6237006237,0.515,10.3,3.09,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,2,5,731,2120000,MAXIMIZE_CONVERSION_VALUE,0.990916,2139434.624,0.683994528,0.424,2.139434624,2.12,0.4674132075
SHOPTIMISED PMax-46 - all products-M,2024-04-22,3,8,1208,2950000,MAXIMIZE_CONVERSION_VALUE,0,,0.6622516556,0.36875,7.375,2.95,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,4,7,1333,1060000,MAXIMIZE_CONVERSION_VALUE,0,,0.5251312828,0.1514285714,3.028571429,1.06,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,5,16,1356,5490000,MAXIMIZE_CONVERSION_VALUE,1,5490000,1.179941003,0.343125,5.49,5.49,0.1821493625
SHOPTIMISED PMax-46 - all products-M,2024-04-22,6,16,1396,6980000,MAXIMIZE_CONVERSION_VALUE,1,6980000,1.146131805,0.43625,6.98,6.98,0.1432664756
SHOPTIMISED PMax-46 - all products-M,2024-04-22,7,15,1214,3720000,MAXIMIZE_CONVERSION_VALUE,0,,1.235584843,0.248,4.96,3.72,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,8,19,1336,4240000,MAXIMIZE_CONVERSION_VALUE,0,,1.422155689,0.2231578947,4.463157895,4.24,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,9,16,1248,3730000,MAXIMIZE_CONVERSION_VALUE,0.330749,11277433.95,1.282051282,0.233125,11.27743395,3.73,0.08867265416
SHOPTIMISED PMax-46 - all products-M,2024-04-22,10,17,1157,3660000,MAXIMIZE_CONVERSION_VALUE,1,3660000,1.4693172,0.2152941176,3.66,3.66,0.2732240437
SHOPTIMISED PMax-46 - all products-M,2024-04-22,11,13,1107,6358553,MAXIMIZE_CONVERSION_VALUE,0,,1.174345077,0.4891194615,9.782389231,6.358553,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,12,11,736,2460000,MAXIMIZE_CONVERSION_VALUE,0,,1.494565217,0.2236363636,4.472727273,2.46,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,13,5,279,1630000,MAXIMIZE_CONVERSION_VALUE,0,,1.792114695,0.326,6.52,1.63,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,14,2,182,570000,MAXIMIZE_CONVERSION_VALUE,0,,1.098901099,0.285,5.7,0.57,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,15,2,123,420000,MAXIMIZE_CONVERSION_VALUE,0,,1.62601626,0.21,4.2,0.42,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,16,0,44,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,17,0,9,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,18,0,6,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,19,0,24,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,20,0,7,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,21,0,15,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,22,0,55,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-22,23,3,192,530000,MAXIMIZE_CONVERSION_VALUE,0,,1.5625,0.1766666667,3.533333333,0.53,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,0,5,800,4570000,MAXIMIZE_CONVERSION_VALUE,0,,0.625,0.914,18.28,4.57,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,1,8,812,2870000,MAXIMIZE_CONVERSION_VALUE,0,,0.9852216749,0.35875,7.175,2.87,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,2,17,1109,5450000,MAXIMIZE_CONVERSION_VALUE,1,5450000,1.532912534,0.3205882353,5.45,5.45,0.1834862385
SHOPTIMISED PMax-46 - all products-M,2024-04-23,3,8,1024,2400000,MAXIMIZE_CONVERSION_VALUE,1.3618,1762373.329,0.78125,0.3,1.762373329,2.4,0.5674166667
SHOPTIMISED PMax-46 - all products-M,2024-04-23,4,9,1043,2540000,MAXIMIZE_CONVERSION_VALUE,0,,0.8628954938,0.2822222222,5.644444444,2.54,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,5,9,992,4660000,MAXIMIZE_CONVERSION_VALUE,0.496381,9387949.982,0.9072580645,0.5177777778,9.387949982,4.66,0.1065195279
SHOPTIMISED PMax-46 - all products-M,2024-04-23,6,14,1082,4920000,MAXIMIZE_CONVERSION_VALUE,0.5,9840000,1.293900185,0.3514285714,9.84,4.92,0.1016260163
SHOPTIMISED PMax-46 - all products-M,2024-04-23,7,13,846,2800000,MAXIMIZE_CONVERSION_VALUE,0,,1.536643026,0.2153846154,4.307692308,2.8,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,8,12,1062,3660000,MAXIMIZE_CONVERSION_VALUE,1,3660000,1.129943503,0.305,3.66,3.66,0.2732240437
SHOPTIMISED PMax-46 - all products-M,2024-04-23,9,10,889,1620000,MAXIMIZE_CONVERSION_VALUE,0,,1.124859393,0.162,3.24,1.62,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,10,8,894,1410000,MAXIMIZE_CONVERSION_VALUE,0,,0.8948545861,0.17625,3.525,1.41,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,11,15,967,5180000,MAXIMIZE_CONVERSION_VALUE,1,5180000,1.551189245,0.3453333333,5.18,5.18,0.1930501931
SHOPTIMISED PMax-46 - all products-M,2024-04-23,12,14,1380,5470000,MAXIMIZE_CONVERSION_VALUE,0,,1.014492754,0.3907142857,7.814285714,5.47,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,13,10,1373,2390000,MAXIMIZE_CONVERSION_VALUE,0,,0.7283321194,0.239,4.78,2.39,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,14,3,279,490000,MAXIMIZE_CONVERSION_VALUE,0,,1.075268817,0.1633333333,3.266666667,0.49,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,15,1,65,240000,MAXIMIZE_CONVERSION_VALUE,1,240000,1.538461538,0.24,0.24,0.24,4.166666667
SHOPTIMISED PMax-46 - all products-M,2024-04-23,16,0,20,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,17,0,18,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,18,0,20,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,19,0,44,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-23,20,0,25,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,0,0,181,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,1,5,381,1780000,MAXIMIZE_CONVERSION_VALUE,0,,1.312335958,0.356,7.12,1.78,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,2,5,341,1430000,MAXIMIZE_CONVERSION_VALUE,0.995877,1435920.299,1.46627566,0.286,1.435920299,1.43,0.6964174825
SHOPTIMISED PMax-46 - all products-M,2024-04-24,3,2,445,950000,MAXIMIZE_CONVERSION_VALUE,0,,0.4494382022,0.475,9.5,0.95,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,4,2,451,350000,MAXIMIZE_CONVERSION_VALUE,0,,0.44345898,0.175,3.5,0.35,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,5,10,733,2881460,MAXIMIZE_CONVERSION_VALUE,0.018781,153424205.3,1.36425648,0.288146,153.4242053,2.88146,0.006517876354
SHOPTIMISED PMax-46 - all products-M,2024-04-24,6,4,569,1180000,MAXIMIZE_CONVERSION_VALUE,0,,0.7029876977,0.295,5.9,1.18,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,7,6,630,1710000,MAXIMIZE_CONVERSION_VALUE,0,,0.9523809524,0.285,5.7,1.71,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,8,9,760,3000000,MAXIMIZE_CONVERSION_VALUE,0,,1.184210526,0.3333333333,6.666666667,3,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,9,3,701,520000,MAXIMIZE_CONVERSION_VALUE,0.5,1040000,0.4279600571,0.1733333333,1.04,0.52,0.9615384615
SHOPTIMISED PMax-46 - all products-M,2024-04-24,10,6,1018,1380000,MAXIMIZE_CONVERSION_VALUE,0,,0.5893909627,0.23,4.6,1.38,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,11,5,1052,950000,MAXIMIZE_CONVERSION_VALUE,0.007941,119632288.1,0.4752851711,0.19,119.6322881,0.95,0.008358947368
SHOPTIMISED PMax-46 - all products-M,2024-04-24,12,14,1469,2810000,MAXIMIZE_CONVERSION_VALUE,1,2810000,0.9530292716,0.2007142857,2.81,2.81,0.3558718861
SHOPTIMISED PMax-46 - all products-M,2024-04-24,13,26,1762,5600000,MAXIMIZE_CONVERSION_VALUE,2,2800000,1.475595914,0.2153846154,2.8,5.6,0.3571428571
SHOPTIMISED PMax-46 - all products-M,2024-04-24,14,22,1354,4330000,MAXIMIZE_CONVERSION_VALUE,0,,1.624815362,0.1968181818,3.936363636,4.33,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,15,5,569,690000,MAXIMIZE_CONVERSION_VALUE,0,,0.8787346221,0.138,2.76,0.69,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,16,0,182,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,17,0,87,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,18,1,46,50000,MAXIMIZE_CONVERSION_VALUE,0,,2.173913043,0.05,1,0.05,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,19,0,43,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,20,0,33,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,21,2,84,370000,MAXIMIZE_CONVERSION_VALUE,0,,2.380952381,0.185,3.7,0.37,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,22,0,153,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-04-24,23,1,372,240000,MAXIMIZE_CONVERSION_VALUE,0,,0.2688172043,0.24,4.8,0.24,0
SHOPTIMISED PMax-46 - all products-M,2024-04-25,0,3,676,560000,MAXIMIZE_CONVERSION_VALUE,1,560000,0.4437869822,0.1866666667,0.56,0.56,1.785714286
SHOPTIMISED PMax-46 - all products-M,2024-04-25,1,2,778,530000,MAXIMIZE_CONVERSION_VALUE,0,,0.2570694087,0.265,5.3,0.53,0
SHOPTIMISED PMax-46 - all products-M,2024-04-25,2,12,1082,2390000,MAXIMIZE_CONVERSION_VALUE,0,,1.109057301,0.1991666667,3.983333333,2.39,0
SHOPTIMISED PMax-46 - all products-M,2024-04-25,3,8,1061,5340000,MAXIMIZE_CONVERSION_VALUE,0,,0.754005655,0.6675,13.35,5.34,0
SHOPTIMISED PMax-46 - all products-M,2024-04-25,4,12,651,4190000,MAXIMIZE_CONVERSION_VALUE,0,,1.843317972,0.3491666667,6.983333333,4.19,0
SHOPTIMISED PMax-46 - all products-M,2024-04-25,5,4,582,2330000,MAXIMIZE_CONVERSION_VALUE,1,2330000,0.6872852234,0.5825,2.33,2.33,0.4291845494
