,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Clicks,CTR,Avg. CPC,Impr.,Avg. cost,Cost,Campaign type,Bid strategy type,Campaign group,Original Conv Value,Predicted Conv Value 1,Predicted Conv Value 2
2130,0,144,0,0,5.0,0,0,15,21,0.0087,0.3,2421,0.3,6.3,1,2,4,298.34,38.62744338933529,19.66085314685316
2131,0,144,0,0,5.0,0,0,15,23,0.009399999999999999,0.27,2446,0.27,6.15,1,2,4,0.33,38.62744338933529,19.66085314685316
2132,0,144,0,0,5.0,0,0,15,16,0.014499999999999999,0.4,1107,0.4,6.46,1,2,4,9.33,38.62744338933529,19.66085314685316
2133,0,144,0,0,5.0,0,0,15,46,0.0075,0.22,6152,0.22,10.12,1,2,4,1.0,38.62744338933529,48.014200542005376
2134,0,144,0,0,5.0,0,0,15,49,0.0086,0.22,5672,0.22,10.93,1,2,4,70.59,38.62744338933529,48.014200542005376
2135,0,30,0,0,10.0,0,2,13,20,0.006999999999999999,0.87,2850,0.54,17.32,1,2,3,445.98,38.62744338933529,48.014200542005376
2136,0,144,0,0,5.0,0,0,15,81,0.008100000000000001,0.39,10042,0.39,31.94,1,2,4,57.68,219.9967875647666,148.59815217391312
2137,0,30,0,0,10.0,0,2,13,2,0.0152,0.42,132,0.42,0.83,1,2,3,0.0,0.23117200915855754,0.017456630531522195
2138,0,144,0,0,5.0,0,0,15,49,0.0098,0.35,5013,0.35,16.99,1,2,4,0.15,38.62744338933529,48.014200542005376
2139,0,144,0,0,5.0,0,0,15,17,0.0068000000000000005,0.27,2510,0.26,4.64,1,2,4,7.18,38.62744338933529,19.66085314685316
2140,0,144,0,0,5.0,0,0,15,66,0.008199999999999999,0.37,8013,0.37,24.14,1,2,4,55.89,219.9967875647666,88.10976190476188
2141,0,30,0,0,10.0,0,2,13,21,0.0089,0.45,2361,0.35,9.4,1,2,3,0.0,38.62744338933529,48.014200542005376
2142,0,30,0,0,10.0,0,2,13,15,0.009000000000000001,0.34,1667,0.34,5.12,1,2,3,0.0,38.62744338933529,19.66085314685316
2143,0,144,0,0,5.0,0,0,15,68,0.008199999999999999,0.3,8341,0.3,20.39,1,2,4,9.18,219.9967875647666,88.10976190476188
2144,0,30,0,0,10.0,0,2,13,13,0.0079,0.5,1651,0.5,6.44,1,2,3,54.04,38.62744338933529,19.66085314685316
2145,0,144,0,0,5.0,0,0,15,42,0.016,0.31,2627,0.31,13.2,1,2,4,13.79,38.62744338933529,48.014200542005376
2146,0,144,0,0,5.0,0,0,15,59,0.0068000000000000005,0.37,8700,0.37,22.06,1,2,4,13.03,38.62744338933529,48.014200542005376
2147,0,30,0,0,10.0,0,2,13,26,0.0092,0.43,2834,0.27,11.11,1,2,3,26.8,38.62744338933529,48.014200542005376
2148,0,30,0,0,10.0,0,2,13,21,0.0073,0.51,2882,0.42,10.81,1,2,3,0.0,38.62744338933529,48.014200542005376
2149,0,30,0,0,10.0,0,2,13,1,0.0040999999999999995,0.14,243,0.14,0.14,1,2,3,0.0,0.23117200915855754,0.017456630531522195
2150,0,144,0,0,5.0,0,0,15,47,0.0101,0.3,4635,0.3,14.06,1,2,4,118.83,38.62744338933529,48.014200542005376
2151,0,144,0,0,5.0,0,0,15,84,0.0083,0.32,10070,0.32,26.84,1,2,4,182.01,219.9967875647666,148.59815217391312
2152,0,30,0,0,10.0,0,2,13,2,0.0109,1.0,184,1.0,2.0,1,2,3,17.28,0.23117200915855754,14.74322884012539
2153,0,144,0,0,5.0,0,0,15,9,0.0084,0.5,1071,0.5,4.54,1,2,4,20.59,38.62744338933529,19.66085314685316
2154,0,30,0,0,10.0,0,2,13,9,0.017,0.25,528,0.25,2.26,1,2,3,0.0,0.23117200915855754,14.74322884012539
2155,0,30,0,0,10.0,0,2,13,30,0.0108,0.41,2766,0.31,12.35,1,2,3,25.39,38.62744338933529,48.014200542005376
2156,0,144,0,0,5.0,0,0,15,19,0.0086,0.44,2211,0.44,8.27,1,2,4,10.17,38.62744338933529,48.014200542005376
2157,0,2,0,0,4.1,0,0,15,2,0.0049,0.23,407,0.23,0.45,3,7,1,0.0,0.23117200915855754,0.017456630531522195
2158,0,2,0,0,4.1,0,0,15,23,0.0097,0.22,2374,0.22,5.13,3,7,1,27.15,38.62744338933529,50.214585987261124
2159,0,2,0,0,4.1,0,0,15,1,0.003,0.07,329,0.07,0.07,3,7,1,0.0,0.23117200915855754,0.017456630531522195
2160,0,2,0,0,4.1,0,0,15,12,0.0059,0.25,2020,0.25,3.04,3,7,1,0.0,0.23117200915855754,7.421476355247985
2161,0,2,0,0,4.1,0,0,15,24,0.0108,0.42,2230,0.42,9.97,3,7,1,63.38,38.62744338933529,91.82370967741937
2162,0,2,0,0,4.1,0,0,15,4,0.0189,0.67,212,0.67,2.66,3,7,1,0.0,0.23117200915855754,7.421476355247985
2163,0,2,0,0,4.1,0,0,15,0,0.0,0.0,165,0.0,0.0,3,7,1,0.0,0.23117200915855754,0.017456630531522195
2164,0,2,0,0,4.1,0,0,15,0,0.0,0.0,50,0.0,0.0,3,7,1,0.0,0.23117200915855754,0.017456630531522195
2165,0,2,0,0,4.1,0,0,15,4,0.0067,0.18,597,0.18,0.7,3,7,1,0.0,0.23117200915855754,0.017456630531522195
2166,0,2,0,0,4.1,0,0,15,5,0.0121,0.09,412,0.09,0.43,3,7,1,0.0,0.23117200915855754,0.017456630531522195
2167,0,2,0,0,4.1,0,0,15,6,0.0058,0.51,1029,0.51,3.03,3,7,1,0.0,0.23117200915855754,7.421476355247985
2168,0,2,0,0,4.1,0,0,15,3,0.015700000000000002,0.08,191,0.08,0.25,3,7,1,0.0,0.23117200915855754,0.017456630531522195
2169,0,2,0,0,4.1,0,0,15,1,0.0034000000000000002,0.21,292,0.21,0.21,3,7,1,0.0,0.23117200915855754,0.017456630531522195
2170,0,2,0,0,4.1,0,0,15,8,0.0195,0.27,410,0.27,2.19,3,7,1,0.0,0.23117200915855754,7.421476355247985
2171,1,115,0,0,2.0,0,4,6,0,0.0,0.0,12,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2172,1,115,0,0,2.0,0,4,6,7,0.005600000000000001,0.92,1248,0.92,6.44,3,7,0,0.0,38.62744338933529,19.66085314685316
2173,1,115,0,0,2.0,0,4,6,28,0.0042,0.32,6648,0.32,9.01,3,7,0,0.0,38.62744338933529,91.82370967741937
2174,1,115,0,0,2.0,0,4,6,0,0.0,0.0,451,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2175,1,115,0,0,2.0,0,4,6,12,0.0074,0.63,1632,0.63,7.53,3,7,0,0.0,38.62744338933529,19.66085314685316
2176,1,115,0,0,2.0,0,4,6,10,0.005600000000000001,0.73,1800,0.73,7.34,3,7,0,0.0,38.62744338933529,19.66085314685316
2177,1,115,0,0,2.0,0,4,6,2,0.0052,0.36,386,0.36,0.72,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2178,1,115,0,0,2.0,0,4,6,2,0.004,0.38,497,0.38,0.76,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2179,1,137,0,0,5.0,0,4,6,0,0.0,0.0,5,0.0,0.0,2,4,0,0.0,0.23117200915855754,0.017456630531522195
2180,1,137,0,0,5.0,0,4,6,8,0.1778,0.96,45,0.96,7.64,2,4,0,0.0,38.62744338933529,91.82370967741937
2181,1,137,0,0,5.0,0,4,6,4,0.0169,1.04,237,1.04,4.14,2,4,0,0.0,38.62744338933529,19.66085314685316
2182,2,18,0,0,5.0,0,5,12,0,0.0,0.0,67,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2183,1,137,0,0,5.0,0,4,6,9,0.056299999999999996,1.03,160,1.03,9.29,2,4,0,0.0,38.62744338933529,91.82370967741937
2184,2,9,0,0,5.0,0,5,12,0,0.0,0.0,50,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2185,2,18,0,0,5.0,0,5,12,0,0.0,0.0,168,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2186,1,137,0,0,5.0,0,4,6,6,0.0779,1.02,77,1.02,6.14,2,4,0,0.0,38.62744338933529,19.66085314685316
2187,1,137,0,0,5.0,0,4,6,6,0.08,0.65,75,0.65,3.89,2,4,0,0.0,38.62744338933529,19.66085314685316
2188,1,137,0,0,5.0,0,4,6,0,0.0,0.0,36,0.0,0.0,2,4,0,0.0,0.23117200915855754,0.017456630531522195
2189,1,137,0,0,5.0,0,4,6,6,0.048,0.97,125,0.97,5.8,2,4,0,0.0,38.62744338933529,19.66085314685316
2190,2,58,0,0,25.0,0,5,12,0,0.0,0.0,6,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2191,2,58,0,0,25.0,0,5,12,1,0.0105,0.29,95,0.29,0.29,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2192,2,58,0,0,25.0,0,5,12,0,0.0,0.0,46,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2193,1,70,0,0,1.0,0,4,6,0,0.0,0.0,111,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2194,1,132,0,0,0.1,0,4,6,7,0.01,0.31,701,0.31,2.17,3,7,0,0.0,0.23117200915855754,7.421476355247985
2195,1,70,0,0,1.0,0,4,6,9,0.0045000000000000005,0.11,2018,0.11,1.02,1,3,0,0.0,0.23117200915855754,7.421476355247985
2196,1,70,0,0,1.0,0,4,6,4,0.0096,0.34,418,0.34,1.36,1,3,0,12.4,0.23117200915855754,7.421476355247985
2197,1,70,0,0,1.0,0,4,6,1,0.002,0.33,490,0.33,0.33,1,3,0,1.32,0.23117200915855754,0.017456630531522195
2198,1,132,0,0,0.1,0,4,6,5,0.0407,0.17,123,0.17,0.83,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2199,1,132,0,0,0.1,0,4,6,0,0.0,0.0,26,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2200,1,70,0,0,1.0,0,4,6,3,0.0053,0.27,563,0.27,0.8,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2201,1,70,0,0,1.0,0,4,6,4,0.0052,0.28,771,0.28,1.1,1,3,0,0.8,0.23117200915855754,7.421476355247985
2202,2,125,0,0,5.0,0,5,9,0,0.0,0.0,37,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2203,1,132,0,0,0.1,0,4,6,2,0.0059,0.36,341,0.36,0.71,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2204,1,132,0,0,0.1,0,4,6,3,0.0102,0.18,295,0.18,0.54,3,7,0,0.0,0.23117200915855754,0.017456630531522195
2205,1,70,0,0,1.0,0,4,6,1,0.0028000000000000004,0.23,356,0.23,0.23,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2206,1,156,0,0,2.0,0,4,6,10,0.0108,0.12,928,0.12,1.21,3,0,0,0.0,0.23117200915855754,7.421476355247985
2207,1,70,0,0,1.0,0,4,6,4,0.0068000000000000005,0.19,588,0.19,0.77,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2208,1,156,0,0,2.0,0,4,6,26,0.0121,0.09,2147,0.09,2.36,3,0,0,0.0,0.23117200915855754,7.421476355247985
2209,2,22,0,0,2.0,0,5,10,16,0.0069,0.22,2312,0.22,3.5,3,0,0,0.0,38.62744338933529,50.214585987261124
2210,1,61,0,0,5.0,0,4,5,0,0.0,0.0,1,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2211,2,22,0,0,2.0,0,5,10,20,0.006,0.23,3326,0.23,4.5,3,0,0,0.0,38.62744338933529,19.66085314685316
2212,2,22,0,0,2.0,0,5,10,34,0.0111,0.23,3076,0.23,7.88,3,0,0,0.0,38.62744338933529,48.014200542005376
2213,0,127,0,0,3.0,0,0,15,0,0.0,0.0,27,0.0,0.0,1,2,1,0.0,0.23117200915855754,0.017456630531522195
2214,0,127,0,0,3.0,0,0,15,5,0.0102,1.33,489,1.33,6.65,1,2,1,94.25,38.62744338933529,19.66085314685316
2215,0,127,0,0,3.0,0,0,15,15,0.0064,0.49,2334,0.49,7.41,1,2,1,0.0,38.62744338933529,19.66085314685316
2216,0,127,0,0,3.0,0,0,15,2,0.025,0.44,80,0.44,0.88,1,2,1,0.0,0.23117200915855754,7.421476355247985
2217,0,127,0,0,3.0,0,0,15,6,0.005600000000000001,0.91,1071,0.91,5.48,1,2,1,20.42,38.62744338933529,19.66085314685316
2218,1,7,0,0,14.0,0,4,6,13,0.014199999999999999,0.22,916,0.22,2.89,3,0,0,0.0,0.23117200915855754,14.74322884012539
2219,1,116,0,0,5.0,0,4,6,0,0.0,0.0,3,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2220,1,116,0,0,5.0,0,4,6,1,0.011899999999999999,0.25,84,0.25,0.25,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2221,1,116,0,0,5.0,0,4,6,0,0.0,0.0,33,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2222,1,116,0,0,5.0,0,4,6,0,0.0,0.0,15,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2223,1,116,0,0,5.0,0,4,6,0,0.0,0.0,2,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2224,1,116,0,0,5.0,0,4,6,2,0.0339,0.23,59,0.23,0.45,3,0,0,0.0,0.23117200915855754,0.017456630531522195
2225,2,36,0,0,0.01,0,5,12,15,0.023799999999999998,0.36,631,0.36,5.42,1,2,0,0.0,38.62744338933529,19.66085314685316
2226,1,94,0,0,6.1,0,4,3,1,0.0079,1.25,126,1.25,1.25,2,3,0,0.0,0.23117200915855754,14.74322884012539
2227,2,36,0,0,0.01,0,5,12,15,0.0084,0.19,1781,0.19,2.8,1,2,0,0.0,0.23117200915855754,7.421476355247985
2228,2,36,0,0,0.01,0,5,12,2,0.0078000000000000005,3.89,258,3.89,7.78,1,2,0,0.0,38.62744338933529,48.014200542005376
2229,1,78,0,0,0.1,0,4,5,4,0.0054,0.28,738,0.28,1.13,1,2,0,0.0,0.23117200915855754,7.421476355247985
2230,1,69,0,0,2.0,0,4,5,3,0.0079,0.13,380,0.13,0.4,1,3,0,0.0,0.23117200915855754,0.017456630531522195
2231,1,69,0,0,2.0,0,4,5,2,0.0069,0.77,290,0.77,1.54,1,3,0,8.18,0.23117200915855754,7.421476355247985
2232,1,69,0,0,2.0,0,4,5,2,0.0063,0.58,316,0.58,1.15,1,3,0,0.0,0.23117200915855754,7.421476355247985
