Day,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Clicks,CTR,Avg. CPC,Impr.,Avg. cost,Cost,Conv. value,Campaign type,Bid strategy type,Campaign group
2023-10-09,Paused,Wall Lights 06/09/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,6,0.93%,0.2,646,0.2,1.21,0,Shopping,CPC (enhanced),--
2023-11-18,Paused,NEW LED BULB,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,30,0,0,0,Shopping,CPC (enhanced),--
2024-05-12,Enabled,Klarna all pro - NO IMPRESS M,--,GBP,2,Daily,Eligible,unknown,22,1.29%,0.46,1701,0.44,10.03,14.68,Performance Max,Maximize Conversion Value,KLARNA-all
2024-05-01,Removed,Klarna-all pro-CLICK ONLY M,--,GBP,14,Daily,Removed,campaign removed; unknown,13,1.05%,0.42,1236,0.42,5.45,0,Performance Max,Maximize Conversion Value,--
2023-09-06,Paused,Performance Max-23 offer product,--,GBP,0.5,Daily,Paused,campaign paused; most asset groups under review,1,1.33%,0.28,75,0.28,0.28,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-09-24,Paused,Performance Max-23 offer product,--,GBP,0.5,Daily,Paused,campaign paused; most asset groups under review,2,1.80%,0.27,111,0.27,0.53,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-01-25,Removed,GOOGLE-home and garden CPC,--,GBP,1,Daily,Removed,campaign removed; unknown,2,1.37%,0.2,146,0.2,0.4,0,Shopping,CPC (enhanced),--
2023-09-28,Paused,Wire Cage 12/09/2023,--,GBP,0.1,Daily,Paused,campaign paused; unknown,6,0.65%,0.2,921,0.2,1.2,0,Shopping,Target ROAS,--
2023-10-02,Paused,Table Lamp 04/09/2023,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,2,0,0,0,Shopping,CPC (enhanced),--
2023-05-22,Paused,Shopping Campign-5/5/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,0,0%,0,229,0,0,0,Shopping,Target ROAS,--
2024-04-14,Paused,Shoptimised | Incremental | Everything Else | Performance Max,--,GBP,20,Daily,Paused,campaign paused; unknown,71,1.07%,0.33,6642,0.33,23.12,118.7,Performance Max,Maximize Conversion Value,--
2024-02-25,Enabled,Thushanthuuu=SHP=CLICK AND CONVERTEDNEW Led Bulbs,--,GBP,3,Daily,Eligible,unknown,6,0.93%,0.63,644,0.63,3.79,34.1,Performance Max,Maximize Conversion Value,DUSHAN
2024-02-21,Enabled,Thushanthuuu=SHP=CLICK AND CONVERTEDNEW Led Bulbs,--,GBP,3,Daily,Eligible,unknown,3,1.44%,0.47,209,0.47,1.42,10.58,Performance Max,Maximize Conversion Value,DUSHAN
2024-01-01,Enabled,Thushanthuuu=SHP=CLICK AND CONVERTEDNEW Led Bulbs,--,GBP,3,Daily,Eligible,unknown,0,0%,0,151,0,0,0,Performance Max,Maximize Conversion Value,DUSHAN
2023-12-24,Enabled,Thushanthuuu=SHP=CLICK AND CONVERTEDNEW Led Bulbs,--,GBP,3,Daily,Eligible,unknown,0,0%,0,71,0,0,0,Performance Max,Maximize Conversion Value,DUSHAN
2024-01-20,Enabled,Thushanthuuu=SHP=CLICK AND CONVERTEDNEW Led Bulbs,--,GBP,3,Daily,Eligible,unknown,7,0.43%,0.75,1611,0.66,5.26,0,Performance Max,Maximize Conversion Value,DUSHAN
2024-01-07,Enabled,Thushanthuuu=SHP=CLICK AND CONVERTEDNEW Led Bulbs,--,GBP,3,Daily,Eligible,unknown,3,0.24%,0.45,1264,0.45,1.34,0.14,Performance Max,Maximize Conversion Value,DUSHAN
2024-05-15,Enabled,Thushanthuuu=SHP=CLICK AND CONVERTEDNEW Led Bulbs,--,GBP,3,Daily,Eligible,unknown,0,0%,0,5,0,0,0,Performance Max,Maximize Conversion Value,DUSHAN
2024-02-27,Enabled,Thushanthuuu=SHP=CLICK AND CONVERTEDNEW Led Bulbs,--,GBP,3,Daily,Eligible,unknown,3,0.95%,2.4,316,2.4,7.21,0,Performance Max,Maximize Conversion Value,DUSHAN
2023-10-16,Paused,Sockets PH 23/08/2023,--,GBP,0.5,Daily,Paused,campaign paused; unknown,0,0%,0,20,0,0,0,Shopping,CPC (enhanced),--
2024-02-15,Enabled,SHOPTIMISED-PMax-LED-MOUDLES SHOPTI-with asset~sajeepan,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,28,1.84%,0.7,1522,0.63,19.6,27.6,Performance Max,Maximize Conversion Value,SAJE
2024-02-24,Enabled,SHOPTIMISED-PMax-LED-MOUDLES SHOPTI-with asset~sajeepan,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,35,2.33%,0.6,1501,0.47,21.13,32.22,Performance Max,Maximize Conversion Value,SAJE
2024-03-06,Enabled,SHOPTIMISED-PMax-LED-MOUDLES SHOPTI-with asset~sajeepan,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,20,1.19%,0.65,1686,0.56,12.93,12.97,Performance Max,Maximize Conversion Value,SAJE
2024-03-30,Enabled,SHOPTIMISED-PMax-LED-MOUDLES SHOPTI-with asset~sajeepan,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,13,1.03%,0.28,1257,0.22,3.6,0,Performance Max,Maximize Conversion Value,SAJE
2024-01-26,Enabled,SHOPTIMISED-PMax-LED-MOUDLES SHOPTI-with asset~sajeepan,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,1,0.88%,0.34,114,0.05,0.34,0,Performance Max,Maximize Conversion Value,SAJE
2024-02-04,Enabled,SHOPTIMISED-PMax-LED-MOUDLES SHOPTI-with asset~sajeepan,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,0,0%,0,14,0.04,0.04,0,Performance Max,Maximize Conversion Value,SAJE
2024-02-08,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,9,1.51%,0.37,598,0.37,3.34,5,Performance Max,Maximize Conversion Value,--
2024-04-21,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,4,16.67%,0.65,24,0.65,2.61,0,Performance Max,Maximize Conversion Value,--
2024-02-19,Paused,KLARNA_Lampholder_P MAX_31/1.2024~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,10,0.60%,1.14,1676,1.14,11.36,16.31,Performance Max,Maximize Conversion Value,--
2023-09-20,Paused,LEDSone.uk,--,GBP,2,Daily,Paused,campaign paused,0,0%,0,3,0,0,0,Smart,Maximize clicks,--
2023-10-20,Paused,LEDSone.uk,--,GBP,2,Daily,Paused,campaign paused,6,0.43%,0.56,1391,0.56,3.34,0.82,Smart,Maximize clicks,--
2023-08-20,Removed,Performance Max-34,--,GBP,2,Daily,Removed,campaign removed; unknown,0,0%,0,1,0,0,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-08-23,Removed,Performance Max-34,--,GBP,2,Daily,Removed,campaign removed; unknown,0,0%,0,4,0,0,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-23,Paused,KLARNA _Vendor_P-MAX 03/02/2024-NO asset ~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,1,0.99%,0.09,101,0.09,0.09,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-02-03,Paused,KLARNA _Vendor_P-MAX 03/02/2024-NO asset ~Pirakash,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,8,0,0,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-30,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,10,1.04%,0.44,965,0.44,4.39,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-21,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,1,0.55%,0.43,183,0.22,0.43,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-04,Paused,SHOPTIMISED-All Product - ROAS M 29/11/2023~susain,--,GBP,2,Daily,Paused,campaign paused; unknown,2,1.92%,0.08,104,0.08,0.15,0,Shopping,Target ROAS,--
2023-12-01,Paused,SHOPTIMISED-All Product - ROAS M 29/11/2023~susain,--,GBP,2,Daily,Paused,campaign paused; unknown,3,0.77%,0.21,390,0.21,0.64,0,Shopping,Target ROAS,--
2024-05-15,Enabled,G-CSS-PMAX-(april)-Bsell-Susain,--,GBP,6,Daily,Eligible,unknown,1,3.45%,0.23,29,0.23,0.23,0,Performance Max,Maximize Conversion Value,Google CSS-B-SELL
2024-01-13,Paused,NEW Led Bulbs M 29/11/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,3,0.51%,0.23,594,0.23,0.7,0,Shopping,CPC (enhanced),--
2023-12-07,Paused,NEW Led Bulbs M 29/11/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,2,2.53%,0.24,79,0.24,0.48,0,Shopping,CPC (enhanced),--
2024-01-03,Enabled,GOOGLE-CSS-pmax-Accessories-with asset-~susain,--,GBP,6,Daily,Eligible (Limited),limited by budget; unknown,6,1.42%,0.31,423,0.31,1.89,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-03-15,Enabled,GOOGLE-CSS-pmax-Accessories-with asset-~susain,--,GBP,6,Daily,Eligible (Limited),limited by budget; unknown,22,1.49%,0.42,1472,0.42,9.21,18.99,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-17,Enabled,GOOGLE-CSS-pmax-Accessories-with asset-~susain,--,GBP,6,Daily,Eligible (Limited),limited by budget; unknown,0,0%,0,21,0,0,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-04-15,Enabled,GOOGLE-CSS-pmax-Accessories-with asset-~susain,--,GBP,6,Daily,Eligible (Limited),limited by budget; unknown,8,0.94%,0.46,848,0.41,3.72,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-04-23,Enabled,GOOGLE-CSS-pmax-Accessories-with asset-~susain,--,GBP,6,Daily,Eligible (Limited),limited by budget; unknown,29,0.89%,0.35,3261,0.35,10.15,43.26,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-03-28,Enabled,GOOGLE-CSS-pmax-Accessories-with asset-~susain,--,GBP,6,Daily,Eligible (Limited),limited by budget; unknown,18,1%,0.46,1797,0.46,8.31,3.79,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-07,Enabled,GOOGLE-CSS-pmax-Accessories-with asset-~susain,--,GBP,6,Daily,Eligible (Limited),limited by budget; unknown,0,0%,0,5,0,0,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-04-26,Enabled,GOOGLE-CSS-pmax-Accessories-with asset-~susain,--,GBP,6,Daily,Eligible (Limited),limited by budget; unknown,28,1.17%,0.24,2401,0.24,6.84,19.84,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-01-01,Removed,new all  04/12/2023,--,GBP,5,Daily,Removed,campaign removed; unknown,0,0%,0,28,0,0,0,Shopping,Target ROAS,--
2024-01-12,Removed,new all  04/12/2023,--,GBP,5,Daily,Removed,campaign removed; unknown,0,0%,0,2,0,0,0,Shopping,Target ROAS,--
2023-12-18,Removed,new all  04/12/2023,--,GBP,5,Daily,Removed,campaign removed; unknown,0,0%,0,3,0,0,0,Shopping,Target ROAS,--
2024-01-16,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,167,1.20%,0.26,13863,0.26,43.15,159.56,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-04-06,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,233,1.04%,0.25,22297,0.23,57.47,45.12,Performance Max,Maximize Conversion Value,Shoptimised-46
2023-12-17,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,89,0.96%,0.28,9258,0.28,24.64,301.29,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-05-03,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,39,0.99%,0.52,3954,0.51,20.34,283.38,Performance Max,Maximize Conversion Value,Shoptimised-46
2023-12-12,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,85,1.04%,0.29,8155,0.29,24.55,250.04,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-03-27,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,164,1.10%,0.31,14860,0.31,51.26,37.13,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-02-23,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,90,1.12%,0.21,8006,0.21,19.09,138.26,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-01-13,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,159,0.94%,0.27,16849,0.27,42.5,72.54,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-04-05,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,193,1.20%,0.27,16076,0.26,52.83,495.37,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-01-24,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,171,0.98%,0.28,17493,0.28,47.95,108.88,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-04-07,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,199,1.16%,0.29,17104,0.29,58.14,82.34,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-05-09,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,64,0.97%,0.27,6623,0.26,17.02,69.03,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-05-11,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,51,1.24%,0.35,4101,0.35,17.67,74.38,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-03-17,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,155,1.06%,0.38,14577,0.36,58.27,244.47,Performance Max,Maximize Conversion Value,Shoptimised-46
2023-12-16,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,98,1.08%,0.28,9082,0.28,27.22,203.15,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-03-01,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,92,1.16%,0.18,7929,0.18,16.69,76.71,Performance Max,Maximize Conversion Value,Shoptimised-46
2023-12-21,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,65,1.13%,0.25,5773,0.25,16.42,11.84,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-05-05,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,98,1%,0.29,9772,0.29,28.51,126.56,Performance Max,Maximize Conversion Value,Shoptimised-46
2023-12-24,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,57,1.12%,0.2,5106,0.2,11.56,31.97,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-01-03,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,38,1.09%,0.44,3502,0.44,16.75,524.23,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-05-02,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,56,0.98%,0.53,5741,0.5,29.47,46.03,Performance Max,Maximize Conversion Value,Shoptimised-46
2023-12-20,Enabled,SHOPTIMISED PMax-46 - all products-M,--,GBP,20,Daily,Eligible (Limited),limited by budget; unknown,24,0.62%,0.37,3882,0.37,8.9,22.91,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-05-09,Enabled,G-CSS-PMAX BSR -susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,32,0.89%,0.42,3590,0.42,13.56,20.66,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-04-16,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,25,1.30%,0.63,1926,0.63,15.74,37.62,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-04-04,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,4,1.37%,0.3,293,0.3,1.18,0,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-03-07,Enabled,Shoptimised-VENDOR_WALL_LIGHT- P-Max ~sajeepan,--,GBP,5,Daily,Eligible,unknown,5,3.03%,0.16,165,0.16,0.8,0,Performance Max,Maximize Conversion Value,SAJE
2024-04-29,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,12,1.28%,0.19,941,0.18,2.3,0.47,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-05-14,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,3,0.65%,0.89,460,0.89,2.66,0,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-05-05,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,16,0.95%,0.33,1677,0.33,5.31,0,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-04-21,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,41,0.80%,0.42,5114,0.38,17.22,45.53,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-04-24,Enabled,Shoptimised-VENDOR_WALL_LIGHT- P-Max ~sajeepan,--,GBP,5,Daily,Eligible,unknown,8,1.67%,0.24,479,0.24,1.93,0,Performance Max,Maximize Conversion Value,SAJE
2024-03-10,Enabled,Shoptimised-VENDOR_WALL_LIGHT- P-Max ~sajeepan,--,GBP,5,Daily,Eligible,unknown,3,1.07%,0.19,280,0.19,0.57,0,Performance Max,Maximize Conversion Value,SAJE
2024-05-07,Enabled,Google css-S_opt-All- P_MAX -5/3/2024~susain,--,GBP,2,Daily,Eligible,unknown,4,2.50%,0.6,160,0.6,2.39,35.8,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-05-04,Enabled,Shoptimised-VENDOR_WALL_LIGHT- P-Max ~sajeepan,--,GBP,5,Daily,Eligible,unknown,3,0.72%,1.3,414,1.3,3.89,0,Performance Max,Maximize Conversion Value,SAJE
2024-04-26,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,7,0.57%,0.32,1238,0.28,2.21,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-01-14,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,16,0.77%,0.32,2088,0.32,5.05,12.68,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-04,Enabled,g-css-ALL-sep by asset group~susain,--,GBP,5,Daily,Eligible,unknown,26,0.98%,0.22,2647,0.22,5.77,83.4,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2023-12-22,Enabled,g-css-ALL-sep by asset group~susain,--,GBP,5,Daily,Eligible,unknown,21,0.77%,0.27,2744,0.27,5.58,31.94,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-04-23,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,16,0.71%,0.46,2251,0.41,7.36,34.4,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-03-25,Enabled,g-css-ALL-sep by asset group~susain,--,GBP,5,Daily,Eligible,unknown,9,1.17%,0.63,772,0.63,5.63,0,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-01-20,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,7,2.26%,0.43,310,0.38,3.01,0.18,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-24,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,6,1.06%,0.23,568,0.23,1.4,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-05-06,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,24,1.07%,0.39,2235,0.35,9.35,49.95,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-03-19,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,14,0.63%,1,2239,0.87,13.95,5.57,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-03-22,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,16,0.53%,0.45,3031,0.45,7.14,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-05-11,Enabled,GOOGLE CSS-Pmax-TRANSFORMERS-with asset~susain,--,GBP,10,Daily,Eligible (Limited),limited by budget; unknown,19,0.64%,0.48,2949,0.4,9.2,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-04-15,Enabled,g-css-ALL-sep by asset group~susain,--,GBP,5,Daily,Eligible,unknown,65,0.92%,0.43,7098,0.43,27.93,175.57,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-03-06,Enabled,g-css-ALL-sep by asset group~susain,--,GBP,5,Daily,Eligible,unknown,25,0.82%,0.42,3057,0.42,10.39,64.56,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-03-10,Enabled,g-css-ALL-sep by asset group~susain,--,GBP,5,Daily,Eligible,unknown,13,0.67%,0.32,1953,0.32,4.19,23.38,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-04-11,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,2,0.48%,0.3,416,0.04,0.6,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-08-12,Removed,Website traffic 11/08/2023,--,GBP,3,Daily,Removed,campaign removed; unknown,0,0%,0,4,0,0,0,Shopping,Target ROAS,--
2024-04-24,Enabled,google css- transformers-Thushanthu,--,GBP,5,Daily,Eligible,unknown,6,1.07%,0.26,561,0.26,1.56,28.78,Shopping,Target ROAS,DUSHAN
2024-05-08,Enabled,google css- transformers-Thushanthu,--,GBP,5,Daily,Eligible,unknown,0,0%,0,1,0,0,0,Shopping,Target ROAS,DUSHAN
2023-07-20,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,21,1.16%,0.1,1813,0.1,2,12.65,Shopping,Target ROAS,--
2023-11-07,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,45,1.19%,0.13,3783,0.13,5.98,17.62,Shopping,Target ROAS,--
2023-09-24,Paused,Product hero all products,--,GBP,0.5,Daily,Paused,campaign paused; unknown,0,0%,0,165,0,0,0,Shopping,CPC (enhanced),--
2024-05-01,Enabled,Shoptimised-Impression no click-sajee,--,GBP,2,Daily,Eligible,unknown,25,0.71%,0.56,3541,0.56,13.91,26.64,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-05-02,Enabled,Shoptimised-Impression no click-sajee,--,GBP,2,Daily,Eligible,unknown,45,0.61%,0.45,7394,0.45,20.45,19.61,Performance Max,Maximize Conversion Value,Shoptimised-46
2024-05-08,Enabled,g-css- IMPRESSIONS  -NO CLICKS~susain,--,GBP,2,Daily,Eligible,unknown,2,0.50%,1.02,400,1.02,2.04,0,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-05-05,Enabled,g-css- IMPRESSIONS  -NO CLICKS~susain,--,GBP,2,Daily,Eligible,unknown,19,0.72%,0.43,2638,0.43,8.09,8.6,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2024-05-03,Enabled,g-css- IMPRESSIONS  -NO CLICKS~susain,--,GBP,2,Daily,Eligible,unknown,15,0.85%,0.48,1764,0.48,7.25,37.65,Performance Max,Maximize Conversion Value,Google-CSS- All pro-SEP
2023-10-08,Paused,Performance Max-39 CABLES,--,GBP,0.05,Daily,Paused,campaign paused; most asset groups under review,39,0.50%,0.79,7742,0.79,30.64,0,Performance Max,Maximize Conversion Value,--
